0.0	2.0	
0.001	1.96837523809	
0.002	1.95527159071	
0.003	1.94521293446	
0.004	1.93672935507	
0.005	1.92925153752	
0.006	1.92248752571	
0.007	1.91626389865	
0.008	1.91046767255	
0.009	1.90502037542	
0.01	1.89986487733	
0.011	1.89495805364	
0.012	1.89026640383	
0.013	1.88576328912	
0.014	1.88142711287	
0.015	1.87724007797	
0.016	1.87318731226	
0.017	1.8692562369	
0.018	1.86543609995	
0.019	1.86171762528	
0.02	1.85809274369	
0.021	1.85455438396	
0.022	1.85109630821	
0.023	1.84771298057	
0.024	1.84439946137	
0.025	1.84115132098	
0.026	1.837964569	
0.027	1.83483559561	
0.028	1.83176112267	
0.029	1.82873816253	
0.03	1.82576398326	
0.031	1.82283607902	
0.032	1.81995214469	
0.033	1.81711005412	
0.034	1.81430784119	
0.035	1.8115436835	
0.036	1.80881588807	
0.037	1.80612287882	
0.038	1.80346318557	
0.039	1.80083543437	
0.04	1.79823833888	
0.041	1.79567069274	
0.042	1.79313136281	
0.043	1.79061928307	
0.044	1.78813344917	
0.045	1.78567291361	
0.046	1.78323678125	
0.047	1.78082420541	
0.048	1.77843438425	
0.049	1.77606655752	
0.05	1.77372000359	
0.051	1.77139403677	
0.052	1.76908800485	
0.053	1.76680128684	
0.054	1.76453329096	
0.055	1.76228345268	
0.056	1.76005123305	
0.057	1.7578361171	
0.058	1.75563761235	
0.059	1.75345524746	
0.06	1.75128857101	
0.061	1.74913715029	
0.062	1.74700057028	
0.063	1.74487843262	
0.064	1.7427703547	
0.065	1.74067596882	
0.066	1.73859492134	
0.067	1.73652687197	
0.068	1.73447149309	
0.069	1.73242846905	
0.07	1.73039749562	
0.071	1.72837827936	
0.072	1.72637053715	
0.073	1.72437399566	
0.074	1.72238839085	
0.075	1.72041346761	
0.076	1.71844897926	
0.077	1.71649468722	
0.078	1.71455036061	
0.079	1.71261577592	
0.08	1.7106907167	
0.081	1.70877497321	
0.082	1.70686834216	
0.083	1.70497062642	
0.084	1.70308163479	
0.085	1.70120118172	
0.086	1.69932908708	
0.087	1.69746517597	
0.088	1.69560927846	
0.089	1.69376122946	
0.09	1.69192086845	
0.091	1.69008803937	
0.092	1.68826259042	
0.093	1.68644437389	
0.094	1.68463324603	
0.095	1.68282906687	
0.096	1.68103170011	
0.097	1.67924101299	
0.098	1.67745687613	
0.099	1.67567916342	
0.1	1.67390775194	
0.101	1.6721425218	
0.102	1.67038335605	
0.103	1.66863014061	
0.104	1.66688276413	
0.105	1.6651411179	
0.106	1.66340509582	
0.107	1.66167459422	
0.108	1.65994951188	
0.109	1.65822974985	
0.11	1.65651521148	
0.111	1.65480580227	
0.112	1.65310142982	
0.113	1.6514020038	
0.114	1.64970743582	
0.115	1.64801763945	
0.116	1.64633253008	
0.117	1.64465202494	
0.118	1.64297604298	
0.119	1.64130450487	
0.12	1.63963733291	
0.121	1.637974451	
0.122	1.63631578461	
0.123	1.6346612607	
0.124	1.63301080771	
0.125	1.63136435549	
0.126	1.62972183528	
0.127	1.62808317967	
0.128	1.62644832256	
0.129	1.62481719911	
0.13	1.62318974573	
0.131	1.62156590003	
0.132	1.61994560079	
0.133	1.61832878794	
0.134	1.6167154025	
0.135	1.61510538661	
0.136	1.61349868343	
0.137	1.61189523716	
0.138	1.610294993	
0.139	1.60869789711	
0.14	1.60710389664	
0.141	1.60551293962	
0.142	1.60392497502	
0.143	1.60233995266	
0.144	1.60075782325	
0.145	1.59917853832	
0.146	1.59760205023	
0.147	1.59602831212	
0.148	1.59445727792	
0.149	1.59288890234	
0.15	1.5913231408	
0.151	1.58975994947	
0.152	1.58819928522	
0.153	1.58664110561	
0.154	1.58508536889	
0.155	1.58353203395	
0.156	1.58198106035	
0.157	1.58043240826	
0.158	1.57888603848	
0.159	1.57734191242	
0.16	1.57579999206	
0.161	1.57426023998	
0.162	1.57272261931	
0.163	1.57118709374	
0.164	1.56965362749	
0.165	1.56812218533	
0.166	1.56659273254	
0.167	1.56506523488	
0.168	1.56353965865	
0.169	1.56201597061	
0.17	1.560494138	
0.171	1.55897412853	
0.172	1.55745591036	
0.173	1.5559394521	
0.174	1.5544247228	
0.175	1.55291169194	
0.176	1.55140032942	
0.177	1.54989060555	
0.178	1.54838249104	
0.179	1.54687595701	
0.18	1.54537097495	
0.181	1.54386751674	
0.182	1.54236555464	
0.183	1.54086506127	
0.184	1.5393660096	
0.185	1.53786837296	
0.186	1.53637212503	
0.187	1.53487723982	
0.188	1.53338369168	
0.189	1.53189145529	
0.19	1.53040050563	
0.191	1.52891081801	
0.192	1.52742236806	
0.193	1.52593513168	
0.194	1.52444908509	
0.195	1.52296420481	
0.196	1.52148046763	
0.197	1.51999785061	
0.198	1.51851633112	
0.199	1.51703588679	
0.2	1.51555649548	
0.201	1.51407813538	
0.202	1.51260078487	
0.203	1.51112442263	
0.204	1.50964902756	
0.205	1.50817457883	
0.206	1.50670105582	
0.207	1.50522843817	
0.208	1.50375670575	
0.209	1.50228583864	
0.21	1.50081581715	
0.211	1.49934662184	
0.212	1.49787823344	
0.213	1.49641063292	
0.214	1.49494380146	
0.215	1.49347772044	
0.216	1.49201237144	
0.217	1.49054773624	
0.218	1.48908379683	
0.219	1.48762053538	
0.22	1.48615793425	
0.221	1.48469597598	
0.222	1.48323464332	
0.223	1.48177391917	
0.224	1.48031378662	
0.225	1.47885422895	
0.226	1.47739522958	
0.227	1.47593677214	
0.228	1.47447884038	
0.229	1.47302141827	
0.23	1.47156448989	
0.231	1.47010803951	
0.232	1.46865205155	
0.233	1.46719651058	
0.234	1.46574140133	
0.235	1.46428670867	
0.236	1.46283241763	
0.237	1.46137851337	
0.238	1.45992498121	
0.239	1.4584718066	
0.24	1.45701897514	
0.241	1.45556647254	
0.242	1.45411428469	
0.243	1.45266239757	
0.244	1.45121079731	
0.245	1.44975947017	
0.246	1.44830840254	
0.247	1.44685758093	
0.248	1.44540699197	
0.249	1.44395662241	
0.25	1.44250645914	
0.251	1.44105648915	
0.252	1.43960669956	
0.253	1.43815707758	
0.254	1.43670761056	
0.255	1.43525828595	
0.256	1.43380909131	
0.257	1.43236001432	
0.258	1.43091104276	
0.259	1.42946216451	
0.26	1.42801336755	
0.261	1.42656463999	
0.262	1.42511597001	
0.263	1.42366734591	
0.264	1.42221875608	
0.265	1.42077018902	
0.266	1.41932163331	
0.267	1.41787307763	
0.268	1.41642451075	
0.269	1.41497592155	
0.27	1.41352729898	
0.271	1.4120786321	
0.272	1.41062991003	
0.273	1.40918112201	
0.274	1.40773225735	
0.275	1.40628330543	
0.276	1.40483425576	
0.277	1.40338509788	
0.278	1.40193582145	
0.279	1.4004864162	
0.28	1.39903687192	
0.281	1.39758717852	
0.282	1.39613732595	
0.283	1.39468730425	
0.284	1.39323710354	
0.285	1.39178671402	
0.286	1.39033612595	
0.287	1.38888532967	
0.288	1.38743431559	
0.289	1.38598307421	
0.29	1.38453159606	
0.291	1.38307987178	
0.292	1.38162789205	
0.293	1.38017564765	
0.294	1.37872312938	
0.295	1.37727032816	
0.296	1.37581723494	
0.297	1.37436384073	
0.298	1.37291013664	
0.299	1.37145611381	
0.3	1.37000176345	
0.301	1.36854707683	
0.302	1.36709204531	
0.303	1.36563666026	
0.304	1.36418091315	
0.305	1.36272479548	
0.306	1.36126829884	
0.307	1.35981141485	
0.308	1.35835413519	
0.309	1.35689645162	
0.31	1.35543835592	
0.311	1.35397983994	
0.312	1.35252089561	
0.313	1.35106151486	
0.314	1.34960168972	
0.315	1.34814141226	
0.316	1.34668067458	
0.317	1.34521946886	
0.318	1.34375778731	
0.319	1.3422956222	
0.32	1.34083296585	
0.321	1.33936981062	
0.322	1.33790614893	
0.323	1.33644197324	
0.324	1.33497727606	
0.325	1.33351204995	
0.326	1.3320462875	
0.327	1.33057998136	
