0.0	2.0	
0.001	1.9683766289	
0.002	1.95527628097	
0.003	1.94522245321	
0.004	1.93674505636	
0.005	1.92927466168	
0.006	1.92251922969	
0.007	1.9163052741	
0.008	1.91051975772	
0.009	1.90508416358	
0.01	1.89994132299	
0.011	1.89504807737	
0.012	1.89037089607	
0.013	1.88588311322	
0.014	1.88156310762	
0.015	1.87739305976	
0.016	1.87335807685	
0.017	1.86944556097	
0.018	1.86564474244	
0.019	1.86194632858	
0.02	1.85834223467	
0.021	1.85482537488	
0.022	1.85138949753	
0.023	1.84802905371	
0.024	1.84473909136	
0.025	1.84151516906	
0.026	1.83835328518	
0.027	1.83524981917	
0.028	1.83220148261	
0.029	1.829205278	
0.03	1.82625846394	
0.031	1.8233585255	
0.032	1.82050314881	
0.033	1.81769019924	
0.034	1.81491770253	
0.035	1.8121838284	
0.036	1.80948687622	
0.037	1.80682526251	
0.038	1.80419750995	
0.039	1.80160223761	
0.04	1.79903815238	
0.041	1.79650404136	
0.042	1.793998765	
0.043	1.79152125105	
0.044	1.78907048913	
0.045	1.78664552578	
0.046	1.78424546012	
0.047	1.78186943984	
0.048	1.7795166576	
0.049	1.77718634777	
0.05	1.77487778346	
0.051	1.77259027386	
0.052	1.7703231617	
0.053	1.76807582109	
0.054	1.76584765539	
0.055	1.76363809536	
0.056	1.76144659741	
0.057	1.759272642	
0.058	1.75711573219	
0.059	1.75497539226	
0.06	1.75285116647	
0.061	1.75074261789	
0.062	1.74864932733	
0.063	1.74657089235	
0.064	1.74450692632	
0.065	1.74245705756	
0.066	1.74042092856	
0.067	1.73839819519	
0.068	1.73638852606	
0.069	1.7343916018	
0.07	1.73240711451	
0.071	1.73043476716	
0.072	1.72847427307	
0.073	1.72652535538	
0.074	1.72458774663	
0.075	1.72266118827	
0.076	1.72074543027	
0.077	1.71884023071	
0.078	1.71694535546	
0.079	1.71506057777	
0.08	1.71318567798	
0.081	1.7113204432	
0.082	1.70946466703	
0.083	1.70761814926	
0.084	1.70578069563	
0.085	1.7039521176	
0.086	1.70213223207	
0.087	1.70032086119	
0.088	1.69851783213	
0.089	1.6967229769	
0.09	1.69493613218	
0.091	1.69315713907	
0.092	1.69138584298	
0.093	1.68962209346	
0.094	1.68786574403	
0.095	1.68611665201	
0.096	1.68437467845	
0.097	1.68263968792	
0.098	1.68091154842	
0.099	1.67919013126	
0.1	1.67747531093	
0.101	1.67576696501	
0.102	1.67406497402	
0.103	1.67236922137	
0.104	1.67067959323	
0.105	1.66899597846	
0.106	1.66731826848	
0.107	1.66564635724	
0.108	1.66398014111	
0.109	1.66231951877	
0.11	1.66066439121	
0.111	1.6590146616	
0.112	1.65737023521	
0.113	1.65573101942	
0.114	1.65409692358	
0.115	1.65246785896	
0.116	1.65084373873	
0.117	1.64922447788	
0.118	1.64760999315	
0.119	1.64600020301	
0.12	1.64439502759	
0.121	1.64279438862	
0.122	1.64119820943	
0.123	1.63960641484	
0.124	1.63801893116	
0.125	1.63643568616	
0.126	1.63485660898	
0.127	1.63328163013	
0.128	1.63171068144	
0.129	1.63014369605	
0.13	1.62858060831	
0.131	1.62702135381	
0.132	1.62546586934	
0.133	1.62391409281	
0.134	1.62236596328	
0.135	1.6208214209	
0.136	1.61928040688	
0.137	1.61774286346	
0.138	1.61620873391	
0.139	1.61467796248	
0.14	1.61315049438	
0.141	1.61162627576	
0.142	1.61010525368	
0.143	1.60858737609	
0.144	1.60707259183	
0.145	1.60556085056	
0.146	1.60405210278	
0.147	1.60254629982	
0.148	1.60104339377	
0.149	1.5995433375	
0.15	1.59804608463	
0.151	1.59655158953	
0.152	1.59505980728	
0.153	1.59357069365	
0.154	1.59208420511	
0.155	1.59060029879	
0.156	1.58911893249	
0.157	1.58764006464	
0.158	1.58616365429	
0.159	1.58468966112	
0.16	1.58321804538	
0.161	1.58174876794	
0.162	1.58028179022	
0.163	1.57881707421	
0.164	1.57735458244	
0.165	1.57589427799	
0.166	1.57443612445	
0.167	1.57298008594	
0.168	1.57152612706	
0.169	1.57007421294	
0.17	1.56862430917	
0.171	1.56717638179	
0.172	1.56573039736	
0.173	1.56428632284	
0.174	1.56284412567	
0.175	1.5614037737	
0.176	1.55996523523	
0.177	1.55852847896	
0.178	1.55709347401	
0.179	1.55566018991	
0.18	1.55422859656	
0.181	1.55279866427	
0.182	1.55137036372	
0.183	1.54994366596	
0.184	1.5485185424	
0.185	1.54709496483	
0.186	1.54567290537	
0.187	1.54425233648	
0.188	1.54283323099	
0.189	1.54141556201	
0.19	1.53999930303	
0.191	1.53858442783	
0.192	1.5371709105	
0.193	1.53575872545	
0.194	1.53434784739	
0.195	1.53293825133	
0.196	1.53152991256	
0.197	1.53012280667	
0.198	1.52871690952	
0.199	1.52731219725	
0.2	1.52590864627	
0.201	1.52450623326	
0.202	1.52310493517	
0.203	1.5217047292	
0.204	1.52030559278	
0.205	1.51890750362	
0.206	1.51751043968	
0.207	1.51611437912	
0.208	1.51471930037	
0.209	1.51332518209	
0.21	1.51193200315	
0.211	1.51053974266	
0.212	1.50914837994	
0.213	1.50775789454	
0.214	1.50636826621	
0.215	1.50497947493	
0.216	1.50359150085	
0.217	1.50220432436	
0.218	1.50081792603	
0.219	1.49943228664	
0.22	1.49804738714	
0.221	1.4966632087	
0.222	1.49527973266	
0.223	1.49389694055	
0.224	1.49251481407	
0.225	1.49113333511	
0.226	1.48975248574	
0.227	1.4883722482	
0.228	1.48699260488	
0.229	1.48561353836	
0.23	1.48423503139	
0.231	1.48285706686	
0.232	1.48147962785	
0.233	1.48010269756	
0.234	1.47872625937	
0.235	1.47735029682	
0.236	1.47597479357	
0.237	1.47459973347	
0.238	1.47322510048	
0.239	1.47185087872	
0.24	1.47047705246	
0.241	1.46910360608	
0.242	1.46773052413	
0.243	1.46635779129	
0.244	1.46498539235	
0.245	1.46361331226	
0.246	1.46224153609	
0.247	1.46087004903	
0.248	1.45949883641	
0.249	1.45812788368	
0.25	1.4567571764	
0.251	1.45538670027	
0.252	1.4540164411	
0.253	1.45264638482	
0.254	1.45127651747	
0.255	1.44990682521	
0.256	1.44853729431	
0.257	1.44716791115	
0.258	1.44579866224	
0.259	1.44442953416	
0.26	1.44306051362	
0.261	1.44169158744	
0.262	1.44032274254	
0.263	1.43895396592	
0.264	1.43758524472	
0.265	1.43621656614	
0.266	1.43484791751	
0.267	1.43347928625	
0.268	1.43211065985	
0.269	1.43074202594	
0.27	1.42937337219	
0.271	1.42800468641	
0.272	1.42663595647	
0.273	1.42526717035	
0.274	1.4238983161	
0.275	1.42252938186	
0.276	1.42116035588	
0.277	1.41979122646	
0.278	1.418421982	
0.279	1.417052611	
0.28	1.41568310201	
0.281	1.41431344368	
0.282	1.41294362473	
0.283	1.41157363398	
0.284	1.41020346029	
0.285	1.40883309264	
0.286	1.40746252005	
0.287	1.40609173164	
0.288	1.40472071658	
0.289	1.40334946413	
0.29	1.40197796363	
0.291	1.40060620446	
0.292	1.39923417611	
0.293	1.3978618681	
0.294	1.39648927005	
0.295	1.39511637163	
0.296	1.39374316258	
0.297	1.39236963271	
0.298	1.3909957719	
0.299	1.38962157008	
0.3	1.38824701726	
0.301	1.38687210349	
0.302	1.38549681891	
0.303	1.38412115371	
0.304	1.38274509813	
0.305	1.38136864248	
0.306	1.37999177713	
0.307	1.37861449252	
0.308	1.37723677911	
0.309	1.37585862746	
0.31	1.37448002817	
0.311	1.37310097189	
0.312	1.37172144932	
0.313	1.37034145125	
0.314	1.36896096847	
0.315	1.36757999187	
0.316	1.36619851237	
0.317	1.36481652095	
0.318	1.36343400863	
0.319	1.3620509665	
0.32	1.36066738568	
0.321	1.35928325736	
0.322	1.35789857276	
0.323	1.35651332317	
0.324	1.3551274999	
0.325	1.35374109433	
0.326	1.35235409788	
0.327	1.35096650203	
0.328	1.34957829827	
0.329	1.34818947818	
0.33	1.34680003335	
0.331	1.34540995543	
0.332	1.34401923612	
0.333	1.34262786714	
0.334	1.34123584029	
0.335	1.33984314737	
0.336	1.33844978026	
0.337	1.33705573086	
0.338	1.33566099112	
0.339	1.33426555302	
0.34	1.33286940858	
0.341	1.33147254989	
0.342	1.33007496904	
0.343	1.32867665817	
0.344	1.32727760949	
0.345	1.3258778152	
0.346	1.32447726756	
0.347	1.32307595888	
0.348	1.3216738815	
0.349	1.32027102777	
0.35	1.31886739011	
0.351	1.31746296096	
0.352	1.31605773281	
0.353	1.31465169815	
0.354	1.31324484956	
0.355	1.31183717959	
0.356	1.31042868088	
0.357	1.30901934608	
0.358	1.30760916786	
0.359	1.30619813894	
0.36	1.30478625208	
0.361	1.30337350005	
0.362	1.30195987567	
0.363	1.30054537179	
0.364	1.29912998127	
0.365	1.29771369703	
0.366	1.296296512	
0.367	1.29487841916	
0.368	1.29345941149	
0.369	1.29203948203	
0.37	1.29061862384	
0.371	1.28919683	
0.372	1.28777409363	
0.373	1.28635040786	
0.374	1.28492576588	
0.375	1.28350016087	
0.376	1.28207358608	
0.377	1.28064603475	
0.378	1.27921750016	
0.379	1.27778797562	
0.38	1.27635745448	
0.381	1.27492593008	
0.382	1.27349339582	
0.383	1.2720598451	
0.384	1.27062527138	
0.385	1.26918966811	
0.386	1.26775302878	
0.387	1.2663153469	
0.388	1.26487661601	
0.389	1.26343682968	
0.39	1.26199598149	
0.391	1.26055406505	
0.392	1.259111074	
0.393	1.25766700198	
0.394	1.25622184269	
0.395	1.25477558982	
0.396	1.2533282371	
0.397	1.25187977828	
0.398	1.25043020713	
0.399	1.24897951744	
0.4	1.24752770302	
0.401	1.24607475771	
0.402	1.24462067537	
0.403	1.24316544987	
0.404	1.24170907512	
0.405	1.24025154502	
0.406	1.23879285353	
0.407	1.23733299461	
0.408	1.23587196222	
0.409	1.23440975038	
0.41	1.23294635311	
0.411	1.23148176444	
0.412	1.23001597843	
0.413	1.22854898916	
0.414	1.22708079074	
0.415	1.22561137726	
0.416	1.22414074288	
0.417	1.22266888174	
0.418	1.22119578802	
0.419	1.2197214559	
0.42	1.2182458796	
0.421	1.21676905333	
0.422	1.21529097134	
0.423	1.21381162789	
0.424	1.21233101726	
0.425	1.21084913375	
0.426	1.20936597166	
0.427	1.20788152532	
0.428	1.20639578908	
0.429	1.20490875731	
0.43	1.20342042437	
0.431	1.20193078466	
0.432	1.20043983259	
0.433	1.1989475626	
0.434	1.19745396911	
0.435	1.19595904659	
0.436	1.1944627895	
0.437	1.19296519235	
0.438	1.19146624962	
0.439	1.18996595585	
0.44	1.18846430555	
0.441	1.18696129328	
0.442	1.1854569136	
0.443	1.18395116109	
0.444	1.18244403033	
0.445	1.18093551593	
0.446	1.17942561252	
0.447	1.17791431471	
0.448	1.17640161717	
0.449	1.17488751454	
0.45	1.17337200151	
0.451	1.17185507276	
0.452	1.17033672299	
0.453	1.16881694691	
0.454	1.16729573925	
0.455	1.16577309476	
0.456	1.16424900817	
0.457	1.16272347425	
0.458	1.16119648779	
0.459	1.15966804357	
0.46	1.1581381364	
0.461	1.15660676108	
0.462	1.15507391245	
0.463	1.15353958533	
0.464	1.15200377459	
0.465	1.15046647508	
0.466	1.14892768168	
0.467	1.14738738927	
0.468	1.14584559275	
0.469	1.14430228701	
0.47	1.142757467	
0.471	1.14121112762	
0.472	1.13966326383	
0.473	1.13811387057	
0.474	1.1365629428	
0.475	1.13501047551	
0.476	1.13345646366	
0.477	1.13190090227	
0.478	1.13034378632	
0.479	1.12878511084	
0.48	1.12722487085	
0.481	1.12566306139	
0.482	1.12409967749	
0.483	1.12253471422	
0.484	1.12096816663	
0.485	1.11940002981	
0.486	1.11783029884	
0.487	1.1162589688	
0.488	1.11468603481	
0.489	1.11311149198	
0.49	1.11153533542	
0.491	1.10995756026	
0.492	1.10837816165	
0.493	1.10679713474	
0.494	1.10521447468	
0.495	1.10363017664	
0.496	1.10204423579	
0.497	1.10045664732	
0.498	1.09886740642	
