0.0	0.0	1.38268343237	
0.0	0.01	1.38264727032	
0.0	0.02	1.38253877853	
0.0	0.03	1.38235793995	
0.0	0.04	1.38210472618	
0.0	0.05	1.38177909745	
0.0	0.06	1.38138100252	
0.0	0.07	1.38091037875	
0.0	0.08	1.38036715193	
0.0	0.09	1.37975123632	
0.0	0.1	1.37906253453	
0.0	0.11	1.37830093744	
0.0	0.12	1.37746632414	
0.0	0.13	1.37655856183	
0.0	0.14	1.37557750568	
0.0	0.15	1.37452299877	
0.0	0.16	1.37339487189	
0.0	0.17	1.37219294348	
0.0	0.18	1.37091701942	
0.0	0.19	1.3695668929	
0.0	0.2	1.36814234425	
0.0	0.21	1.36664314074	
0.0	0.22	1.3650690364	
0.0	0.23	1.3634197718	
0.0	0.24	1.36169507385	
0.0	0.25	1.35989465553	
0.0	0.26	1.35801821569	
0.0	0.27	1.35606543874	
0.0	0.28	1.3540359944	
0.0	0.29	1.35192953742	
0.0	0.3	1.34974570721	
0.0	0.31	1.3474841276	
0.0	0.32	1.34514440643	
0.0	0.33	1.3427261352	
0.0	0.34	1.34022888871	
0.0	0.35	1.33765222466	
0.0	0.36	1.33499568319	
0.0	0.37	1.33225878647	
0.0	0.38	1.32944103823	
0.0	0.39	1.32654192325	
0.0	0.4	1.32356090685	
0.0	0.41	1.32049743435	
0.0	0.42	1.31735093052	
0.0	0.43	1.31412079891	
0.0	0.44	1.31080642131	
0.0	0.45	1.30740715699	
0.0	0.46	1.30392234207	
0.0	0.47	1.30035128874	
0.0	0.48	1.29669328453	
0.0	0.49	1.29294759141	
0.0	0.5	1.28911344502	
0.0	0.51	1.2851900537	
0.0	0.52	1.28117659756	
0.0	0.53	1.27707222746	
0.0	0.54	1.27287606393	
0.0	0.55	1.26858719611	
0.0	0.56	1.26420468048	
0.0	0.57	1.25972753964	
0.0	0.58	1.25515476103	
0.0	0.59	1.25048529545	
0.0	0.6	1.24571805564	
0.0	0.61	1.24085191467	
0.0	0.62	1.23588570432	
0.0	0.63	1.23081821328	
0.0	0.64	1.2256481853	
0.0	0.65	1.22037431722	
0.0	0.66	1.21499525684	
0.0	0.67	1.20950960068	
0.0	0.68	1.20391589164	
0.0	0.69	1.19821261642	
0.0	0.7	1.19239820284	
0.0	0.71	1.18647101698	
0.0	0.72	1.18042936008	
0.0	0.73	1.17427146527	
0.0	0.74	1.16799549406	
0.0	0.75	1.1615995326	
0.0	0.76	1.15508158765	
0.0	0.77	1.14843958228	
0.0	0.78	1.14167135119	
0.0	0.79	1.13477463584	
0.0	0.8	1.12774707898	
0.0	0.81	1.12058621897	
0.0	0.82	1.11328948353	
0.0	0.83	1.10585418304	
0.0	0.84	1.09827750325	
0.0	0.85	1.09055649745	
0.0	0.86	1.08268807795	
0.0	0.87	1.07466900678	
0.0	0.88	1.06649588566	
0.0	0.89	1.05816514502	
0.0	0.9	1.04967303201	
0.0	0.91	1.04101559745	
0.0	0.92	1.03218868146	
0.0	0.93	1.02318789777	
0.0	0.94	1.0140086164	
0.0	0.95	1.00464594467	
0.0	0.96	0.995094706114	
0.0	0.97	0.985349417281	
0.0	0.98	0.975404261902	
0.0	0.99	0.965253062226	
0.0	1.0	0.954889247053	
0.01	0.0	1.38264727032	
0.01	0.01	1.38261110734	
0.01	0.02	1.38250261271	
0.01	0.03	1.38232176939	
0.01	0.04	1.382068549	
0.01	0.05	1.38174291174	
0.01	0.06	1.38134480639	
0.01	0.07	1.38087417028	
0.01	0.08	1.38033092921	
0.01	0.09	1.37971499743	
0.01	0.1	1.37902627754	
0.01	0.11	1.37826466041	
0.01	0.12	1.37743002513	
0.01	0.13	1.37652223888	
0.01	0.14	1.37554115683	
0.01	0.15	1.37448662203	
0.01	0.16	1.37335846527	
0.01	0.17	1.37215650497	
0.01	0.18	1.370880547	
0.01	0.19	1.36953038452	
0.01	0.2	1.36810579786	
0.01	0.21	1.36660655426	
0.01	0.22	1.36503240772	
0.01	0.23	1.36338309882	
0.01	0.24	1.36165835441	
0.01	0.25	1.35985788748	
0.01	0.26	1.35798139683	
0.01	0.27	1.35602856686	
0.01	0.28	1.35399906726	
0.01	0.29	1.35189255273	
0.01	0.3	1.34970866269	
0.01	0.31	1.3474470209	
0.01	0.32	1.34510723518	
0.01	0.33	1.342688897	
0.01	0.34	1.34019158113	
0.01	0.35	1.33761484521	
0.01	0.36	1.33495822936	
0.01	0.37	1.3322212557	
0.01	0.38	1.32940342791	
0.01	0.39	1.32650423073	
0.01	0.4	1.32352312943	
0.01	0.41	1.32045956929	
0.01	0.42	1.31731297501	
0.01	0.43	1.31408275011	
0.01	0.44	1.31076827629	
0.01	0.45	1.30736891279	
0.01	0.46	1.30388399566	
0.01	0.47	1.30031283703	
0.01	0.48	1.29665472433	
0.01	0.49	1.29290891951	
